claim_number,prediction_prob,subrogation
2548942,0.5828892,1
2818915,0.65172523,1
2627143,0.015293208,0
4241587,0.33183056,1
4891490,0.5635373,1
6841248,0.060901348,0
1414329,0.64538896,1
5036724,0.12961762,0
2226218,0.10309539,0
7274285,0.014090171,0
2264383,0.012627083,0
1663341,0.10270072,0
1238572,0.021710211,0
9676611,0.09737701,0
7416095,0.4660462,1
1624146,0.24689323,0
8342515,0.4928861,1
3649506,0.15159196,0
4540921,0.046407297,0
6261357,0.0066888104,0
5368252,0.35506243,1
5793784,0.14260508,0
4961930,0.55709994,1
2709597,0.013934375,0
9543898,0.2100607,0
8178856,0.17259085,0
7813436,0.3123926,1
9161241,0.013254303,0
4263515,0.26826695,0
6919438,0.16238317,0
8145079,0.022413265,0
4051635,0.27353978,1
8204042,0.16672781,0
1446956,0.012002238,0
6729438,0.026205515,0
1320996,0.008711973,0
3031341,0.36506918,1
7469922,0.28973088,1
5936987,0.16050221,0
7193911,0.19855036,0
8149345,0.41867077,1
6644553,0.12911113,0
5597799,0.05640078,0
7847371,0.47005495,1
3482819,0.65431833,1
3444901,0.018272873,0
5994468,0.018434426,0
5114746,0.17226234,0
6064167,0.044613283,0
6803878,0.011846604,0
7032591,0.30819687,1
7458139,0.5554386,1
4660759,0.101861425,0
6086212,0.058116075,0
2579844,0.2600419,0
2024657,0.033948593,0
8195633,0.008487867,0
6225167,0.1403437,0
9572642,0.14107016,0
1087377,0.13289894,0
3566079,0.07069442,0
8786646,0.24217229,0
7523818,0.033768985,0
4270639,0.0076719495,0
5242492,0.38996184,1
9564417,0.15848976,0
4001652,0.010923852,0
5443431,0.63897955,1
6926286,0.21989751,0
8170763,0.119707316,0
7764268,0.073089525,0
2281456,0.064607956,0
5609181,0.6421181,1
1484815,0.005402053,0
4468901,0.36124036,1
1849869,0.17150247,0
9979570,0.011283094,0
7875791,0.030652069,0
2786342,0.24758501,0
2157217,0.047600158,0
4810651,0.57437825,1
9976371,0.15623158,0
7512710,0.10258683,0
5656368,0.026214473,0
7074108,0.063861005,0
7002178,0.065376185,0
9718976,0.07545404,0
2294328,0.012596064,0
6178079,0.048588134,0
5474672,0.045537222,0
3707133,0.037151452,0
2851527,0.5519471,1
5348815,0.3837133,1
6634096,0.024914732,0
7036057,0.05036791,0
2210080,0.011009245,0
3031844,0.41907537,1
1798827,0.2585488,0
8155656,0.2135142,0
5425595,0.037961118,0
3742051,0.1317206,0
9741471,0.07159491,0
4136619,0.09974488,0
9548055,0.44330165,1
2088289,0.30236378,1
2255861,0.07518244,0
3344807,0.38834646,1
3580609,0.24196,0
8682916,0.0104976315,0
6080266,0.0243566,0
1813817,0.22056687,0
2485273,0.08002959,0
5069552,0.03365205,0
9327262,0.5498235,1
3883375,0.023669695,0
3333663,0.23723987,0
1664794,0.59574866,1
7805782,0.17522271,0
1566429,0.22951847,0
8894218,0.018143913,0
3440425,0.02818256,0
9231358,0.364567,1
3278296,0.028525826,0
6437066,0.07258623,0
5430724,0.48373505,1
9401264,0.023446787,0
3399758,0.050755125,0
7774449,0.016464692,0
6323914,0.008051074,0
2339944,0.7091408,1
6680727,0.010187985,0
7842562,0.45379266,1
1921699,0.443255,1
8060536,0.00672476,0
9436722,0.05099559,0
2426302,0.02884941,0
6392207,0.15120113,0
9397099,0.03614105,0
9964243,0.46687207,1
1622230,0.01939583,0
4252568,0.43470195,1
5437467,0.008083527,0
1406695,0.015647717,0
8891283,0.1465411,0
7553998,0.36646917,1
7831576,0.0039503383,0
5928104,0.06935353,0
7133103,0.031766973,0
1462535,0.14133438,0
1102988,0.65831554,1
8732873,0.14554901,0
3665483,0.029737193,0
1794691,0.13653734,0
9116788,0.09993495,0
2053610,0.01567928,0
8538094,0.5500889,1
5848640,0.28123784,1
5417325,0.011031909,0
9662552,0.49866366,1
4131704,0.28438893,1
3857189,0.014715915,0
9197741,0.07555116,0
5890800,0.5377425,1
5850789,0.13438573,0
7884520,0.7146444,1
7891443,0.08469333,0
7247767,0.30624354,1
4017547,0.21296737,0
7831408,0.182467,0
1770374,0.06609213,0
2100832,0.2695366,0
2721593,0.2664253,0
8737922,0.30105287,1
5718041,0.14267744,0
2533090,0.0127532305,0
8400165,0.41977987,1
5963149,0.039600357,0
7804641,0.0051097064,0
3933018,0.009382444,0
9001460,0.15617393,0
8046462,0.13558096,0
1715201,0.13390458,0
3792616,0.08269843,0
3586742,0.03223625,0
6613104,0.6460092,1
5993833,0.36474225,1
2502609,0.3089689,1
9606292,0.44791391,1
3118984,0.094754696,0
1300915,0.276737,1
6322006,0.59438133,1
7588098,0.16303167,0
1707994,0.30753335,1
5035098,0.2406617,0
2855108,0.0929761,0
8378964,0.7121517,1
2450791,0.0846839,0
5250141,0.039953966,0
4367147,0.11166088,0
2457910,0.047062606,0
4043682,0.5014343,1
5491543,0.3741179,1
6047703,0.48122472,1
6842274,0.17792466,0
2587212,0.02227962,0
5551315,0.043167617,0
3836895,0.028680593,0
8581313,0.014649462,0
1921226,0.010894164,0
8296149,0.46033362,1
4167256,0.038925286,0
9124798,0.12797786,0
5893939,0.13185503,0
4788131,0.042988066,0
4469530,0.05079726,0
1529391,0.07574061,0
4989660,0.4994868,1
1519453,0.05211005,0
5302329,0.1079471,0
4493225,0.26264462,0
2422422,0.014899204,0
6835122,0.0111351,0
7455387,0.52294654,1
9215406,0.007403911,0
4462537,0.02080413,0
2233522,0.07406629,0
6005303,0.10014484,0
2250212,0.035006087,0
4004442,0.13177319,0
7598249,0.42425433,1
6729674,0.29959378,1
1005634,0.15546413,0
6510886,0.19040336,0
6080092,0.464554,1
4614370,0.2618538,0
5813146,0.009790799,0
2228628,0.13943781,0
3807684,0.0463876,0
3606512,0.20186368,0
6479975,0.10638261,0
9993214,0.110117555,0
1971387,0.018070651,0
5931802,0.054440577,0
9559096,0.017080793,0
3350248,0.5809725,1
3432802,0.02941822,0
4257952,0.3368182,1
6939132,0.17379461,0
9703719,0.007001007,0
9553977,0.11838017,0
5371922,0.055569347,0
6569309,0.41160625,1
4422242,0.18285766,0
4739168,0.14131951,0
9510953,0.066803984,0
3899946,0.10733854,0
6528874,0.06634523,0
7045035,0.102858886,0
3832673,0.014786103,0
8403979,0.006663573,0
3313795,0.049448058,0
6146273,0.57586634,1
8767646,0.045881093,0
1940499,0.14012589,0
4338220,0.54057705,1
8683612,0.149016,0
5853326,0.020808168,0
2323130,0.60252357,1
8958579,0.46866527,1
9154826,0.3280548,1
9132457,0.3150923,1
8812897,0.36606303,1
2174764,0.43162796,1
7208481,0.23873942,0
6605010,0.3163523,1
9621264,0.012789068,0
8707878,0.32544854,1
2637295,0.053915594,0
5253072,0.43504775,1
4749584,0.72006947,1
2720736,0.13929193,0
5656112,0.55790764,1
1254005,0.15726958,0
9762275,0.06518966,0
1827396,0.36288744,1
2495912,0.65123576,1
5703980,0.45928192,1
2199505,0.21459158,0
2768694,0.43570682,1
7188318,0.032941677,0
7709909,0.6193792,1
3107488,0.16960576,0
6427213,0.08757694,0
9700413,0.034951717,0
9840394,0.019353079,0
2332199,0.01142032,0
3972450,0.38428304,1
5358555,0.058597878,0
7910563,0.2856152,1
3342699,0.13001883,0
4797856,0.4668935,1
5680291,0.016832694,0
3825121,0.0167403,0
7176030,0.33343047,1
2533779,0.017896792,0
9231089,0.20483808,0
3317338,0.1036088,0
8306710,0.014847884,0
5123118,0.02113028,0
3398282,0.34605822,1
5625801,0.044384528,0
5503293,0.14312689,0
5774237,0.030831302,0
6232514,0.014192293,0
8794309,0.04591102,0
4257989,0.12279181,0
3824033,0.57608694,1
8068416,0.100132935,0
8929959,0.1472006,0
2985879,0.06597795,0
5749479,0.04195089,0
4558714,0.118442185,0
6340695,0.024182077,0
2426159,0.028611457,0
2252475,0.34207672,1
3642620,0.15229368,0
8102862,0.43001682,1
1783669,0.5549715,1
5112083,0.1622767,0
8562492,0.16614085,0
1908836,0.84981155,1
2779937,0.34736174,1
7638576,0.009175187,0
9589952,0.039303046,0
1890975,0.12162586,0
9351777,0.023201572,0
3409283,0.029393112,0
5138872,0.31454682,1
6491599,0.44023013,1
9883735,0.073437646,0
8452322,0.009143207,0
2264480,0.09348467,0
7205625,0.015106587,0
7638889,0.6406301,1
3939699,0.02007568,0
2518664,0.2466748,0
6306794,0.3043991,1
2435615,0.47987816,1
6530012,0.12247078,0
8379756,0.02834775,0
1927264,0.13710873,0
2341471,0.022382021,0
2482497,0.1075321,0
9919922,0.039195392,0
5319910,0.0664613,0
6842993,0.12428628,0
6099953,0.11534955,0
7001022,0.4338879,1
5677111,0.0905146,0
8900161,0.49679393,1
9862209,0.41075316,1
2190034,0.06972831,0
4654071,0.45282713,1
5718440,0.010565532,0
4041604,0.020743724,0
1678086,0.68349093,1
6095899,0.19463243,0
3257973,0.23665464,0
8992323,0.034753937,0
1445436,0.03190758,0
6059301,0.40475684,1
5322171,0.2256419,0
8318820,0.036066193,0
3638700,0.20180829,0
2529390,0.03893568,0
2265552,0.4529688,1
8107064,0.63364124,1
6454353,0.097074844,0
2458575,0.41356835,1
4796070,0.03606382,0
8113471,0.021235075,0
7499297,0.033278428,0
7159346,0.0120152505,0
8259309,0.0065860236,0
8025981,0.15706745,0
2552941,0.13159895,0
7317781,0.022565646,0
3554024,0.010524119,0
8095254,0.05281614,0
7231454,0.013496372,0
1947492,0.022234716,0
4093324,0.057689995,0
9050471,0.028297504,0
2284316,0.67538106,1
4739952,0.02543064,0
5414635,0.13152197,0
9008504,0.2452261,0
8803996,0.010594644,0
4804845,0.81873244,1
6218493,0.008406739,0
8023162,0.37663457,1
4278291,0.006150998,0
7895368,0.02584597,0
5038132,0.1233627,0
2858696,0.009201789,0
8735256,0.05911336,0
1104328,0.060390744,0
2121169,0.08038614,0
9895745,0.3360499,1
3735137,0.04353387,0
8374233,0.22896227,0
4341982,0.14076073,0
9110959,0.29240003,1
3773569,0.525561,1
6358394,0.17443727,0
7050895,0.30462316,1
5523532,0.120253555,0
9832007,0.035398435,0
8428292,0.014548905,0
5071760,0.14017585,0
1468001,0.034893475,0
9172157,0.39429903,1
8502362,0.41165352,1
8239937,0.36481053,1
6855913,0.035996426,0
7074659,0.011451306,0
3257749,0.044191305,0
8029470,0.1947105,0
3202615,0.020385291,0
7985337,0.3279416,1
9942779,0.017842762,0
9325031,0.11574509,0
1510655,0.088650115,0
6837299,0.085022874,0
9279629,0.27799425,1
1091642,0.024633583,0
8949986,0.01668785,0
5560231,0.015697593,0
9543601,0.56420845,1
2045417,0.5481136,1
1128151,0.0045099957,0
9407118,0.0742906,0
6719839,0.022475792,0
3904513,0.15620473,0
9195302,0.32809505,1
3473560,0.5069164,1
1985232,0.25428095,0
1543916,0.20436347,0
4345440,0.04306494,0
9021737,0.6081926,1
6017174,0.047838695,0
5881815,0.28017965,1
7977149,0.24250661,0
9467274,0.119806685,0
4035643,0.21766762,0
3435596,0.53802866,1
6864399,0.5465364,1
6376089,0.06645787,0
6401073,0.48290354,1
6572189,0.010520138,0
2198654,0.18002392,0
3865054,0.044309635,0
1739879,0.3649097,1
7829149,0.022298407,0
5987860,0.12757583,0
2452603,0.31685963,1
3442374,0.032459132,0
3765143,0.043343123,0
3776322,0.029043347,0
5510595,0.25568402,0
4258317,0.0058943033,0
1049031,0.027378786,0
2343777,0.29429853,1
3294114,0.39755034,1
1098054,0.58310646,1
2581902,0.3772631,1
2010803,0.15482424,0
5756977,0.017557643,0
9811748,0.46075517,1
6272387,0.6542708,1
4341935,0.009099403,0
4876246,0.26221618,0
8267732,0.20927167,0
7832707,0.03606476,0
7903252,0.32997876,1
7651772,0.007064735,0
7261750,0.019849319,0
4496301,0.021614209,0
4406463,0.16663133,0
1489177,0.38863128,1
9238334,0.2698254,0
1596641,0.30013514,1
4990732,0.011351504,0
2889262,0.027983787,0
1608192,0.21031019,0
6182343,0.2048757,0
5188394,0.069558896,0
3804979,0.32040572,1
2699269,0.7576661,1
3265194,0.36042982,1
2073220,0.49496153,1
4643345,0.33550045,1
5197702,0.38584635,1
6701600,0.048322704,0
2825037,0.03869247,0
2473995,0.33159313,1
4952664,0.0986342,0
6722186,0.60756636,1
5172743,0.10000416,0
2552446,0.061059833,0
3163308,0.07990715,0
9055534,0.1956928,0
2940429,0.025137087,0
6826454,0.15521005,0
8505146,0.7267758,1
7791075,0.13853724,0
4707311,0.017602047,0
7054683,0.5918308,1
3528468,0.15364617,0
1196805,0.030983208,0
3587322,0.30646297,1
4132654,0.10051612,0
9724790,0.011874451,0
4684201,0.2688771,0
8321250,0.16865626,0
1572494,0.35631484,1
4330972,0.031006306,0
4452202,0.07930468,0
1015728,0.041615475,0
3197669,0.01432319,0
5388422,0.018606855,0
9217799,0.03709437,0
9608958,0.12661807,0
3306110,0.052817468,0
6720266,0.1384555,0
7551907,0.01911775,0
5176161,0.1972192,0
8852092,0.27734077,1
1630750,0.40471888,1
8665871,0.5529122,1
5196437,0.038635444,0
5861483,0.7425606,1
7216186,0.41383004,1
8090516,0.28874168,1
2624183,0.056528818,0
7879077,0.028215928,0
9932374,0.26466626,0
8859173,0.37027746,1
4428922,0.06445087,0
6413322,0.005091406,0
5647177,0.036430843,0
2496359,0.20783187,0
4317862,0.026193066,0
4992734,0.30060813,1
6122912,0.30493194,1
9539451,0.23037131,0
5665169,0.013739825,0
5854634,0.33551997,1
7379987,0.031124499,0
5723601,0.27903846,1
7403046,0.004266012,0
7664048,0.1636113,0
5570996,0.022019738,0
4195757,0.06204052,0
6458216,0.050835546,0
5277984,0.3454398,1
2302327,0.016503384,0
1409308,0.031425066,0
2887526,0.011154607,0
5145280,0.4851555,1
8458656,0.47861224,1
4593688,0.6108939,1
1048298,0.19545196,0
6833065,0.11067189,0
9927499,0.14039908,0
6091222,0.5125978,1
6575300,0.012791554,0
2092731,0.05061721,0
3968187,0.0334678,0
3230956,0.3240952,1
1164173,0.4714564,1
1087506,0.08940754,0
3272708,0.015598298,0
4129715,0.07660306,0
3281307,0.036901914,0
5590503,0.12731285,0
9153402,0.16142392,0
6681915,0.03944209,0
9525947,0.32188103,1
1678094,0.30120254,1
7636697,0.057464525,0
4714572,0.040345132,0
1255474,0.010361583,0
1003918,0.016785497,0
8794743,0.009454166,0
6771696,0.41520473,1
9306040,0.114256226,0
4560541,0.29350427,1
1636538,0.20078813,0
9548439,0.20663746,0
3634002,0.0485047,0
9623723,0.14664413,0
2144028,0.36075574,1
4770318,0.005151804,0
3506513,0.29766768,1
4293882,0.5730074,1
5840027,0.022355352,0
4490794,0.023371352,0
8651196,0.024170723,0
7536504,0.0163196,0
8876980,0.036111508,0
3980266,0.013838019,0
3626665,0.151657,0
6087327,0.35587162,1
5125610,0.6346164,1
8041766,0.47256282,1
3633740,0.057736136,0
9923838,0.18580075,0
8039283,0.16803919,0
5402156,0.038221337,0
7626819,0.02291277,0
9637973,0.019159947,0
3722514,0.020564012,0
7657057,0.16764165,0
8846201,0.40294665,1
5064827,0.0052211927,0
7552897,0.13361439,0
7381547,0.29372016,1
1579088,0.39677742,1
5181711,0.47469464,1
9024359,0.010781496,0
1810525,0.09879759,0
3545970,0.11165216,0
5713241,0.027523283,0
5404800,0.04687978,0
7980296,0.0058848,0
6434799,0.65265065,1
9218804,0.37068692,1
7522242,0.22755724,0
6508961,0.15478677,0
8575747,0.020354567,0
5481831,0.03634843,0
4562724,0.014800308,0
8344242,0.052119695,0
6102149,0.15169317,0
5955516,0.21700422,0
6589250,0.010118589,0
3118715,0.031473376,0
8014574,0.19626702,0
1342302,0.018189564,0
3177734,0.09962475,0
7507253,0.46212032,1
3039730,0.11740484,0
4943832,0.04222356,0
1797069,0.29995978,1
8362174,0.10768648,0
4282945,0.10433567,0
8136852,0.05370895,0
3527101,0.10443727,0
3537260,0.122823715,0
2256107,0.5047822,1
6378703,0.017128244,0
1553941,0.04989569,0
5073421,0.4149703,1
4239463,0.2737596,1
6869045,0.07326039,0
2282201,0.5191096,1
3785946,0.30144265,1
7057937,0.06476246,0
3277849,0.0066081644,0
9204190,0.25227195,0
7102779,0.14269714,0
3592701,0.051605973,0
9198245,0.15244281,0
5194911,0.07156392,0
9686191,0.028468894,0
1137341,0.011729257,0
7280815,0.026072996,0
8256877,0.032950677,0
3346139,0.05597263,0
7422263,0.31141892,1
2206956,0.1943106,0
2316302,0.41222006,1
4864639,0.40006822,1
6977765,0.05339241,0
8437529,0.520653,1
4161545,0.14579017,0
9019531,0.19396248,0
1506291,0.04338899,0
1114631,0.16986138,0
3276300,0.11796603,0
5712637,0.057068013,0
3430010,0.011260721,0
8066738,0.4304035,1
7656379,0.0937425,0
1661388,0.12328452,0
3637473,0.07986447,0
2358959,0.29151115,1
6464259,0.109363325,0
4736837,0.17756908,0
1404155,0.1563668,0
9793241,0.27170277,1
8623724,0.01035534,0
5302241,0.36732274,1
4628194,0.03427321,0
2478337,0.019280577,0
9366189,0.009344331,0
6134733,0.08985458,0
3897077,0.13852209,0
9070635,0.26878655,0
7462206,0.2090562,0
5286970,0.0065046176,0
4692891,0.35067677,1
6184826,0.31142431,1
9373896,0.24960141,0
7411902,0.020124462,0
9128203,0.0722169,0
3773328,0.014254518,0
9683960,0.28996924,1
5657531,0.14927837,0
5238119,0.28280833,1
7025744,0.5545141,1
7881572,0.04843374,0
6963235,0.013923071,0
3491539,0.007831227,0
3030845,0.03932724,0
7069710,0.53837335,1
3871413,0.17965466,0
8465411,0.37801123,1
6172633,0.018160213,0
7585379,0.40269578,1
9043494,0.024793904,0
2414308,0.011153939,0
1794562,0.12485469,0
2492674,0.5403393,1
1374643,0.5279229,1
3989653,0.16703853,0
7403821,0.033775777,0
9678360,0.35203654,1
6079317,0.0079199225,0
5564229,0.2897421,1
7927475,0.4094305,1
4744416,0.24913676,0
8375880,0.038370047,0
2353968,0.051041864,0
4550232,0.47350377,1
7366236,0.4352823,1
8429191,0.2044369,0
7492950,0.018902928,0
4667268,0.34299725,1
3938395,0.015785584,0
7978240,0.012155515,0
4384776,0.042492304,0
7455485,0.026182353,0
1910369,0.13993105,0
6919876,0.29369912,1
8286400,0.0077754394,0
9146782,0.13415475,0
1376683,0.20458762,0
3391339,0.5681529,1
9644405,0.32656148,1
7124376,0.44269103,1
1235312,0.1172166,0
5342317,0.32823896,1
8395992,0.2922344,1
3902542,0.65558267,1
8256939,0.11255558,0
9720816,0.017421143,0
7216642,0.10977834,0
3563275,0.03587848,0
1145990,0.30878204,1
4919595,0.26145664,0
6339119,0.023064485,0
1286745,0.042721175,0
6176725,0.04523679,0
5437795,0.26079896,0
7435599,0.3960518,1
4328051,0.17959341,0
8343048,0.4652858,1
2877589,0.37656286,1
5084045,0.08604234,0
3852263,0.56974,1
9758606,0.016093532,0
5802076,0.6155116,1
4894990,0.20685698,0
6935499,0.01165824,0
8070927,0.04319031,0
9249376,0.10971933,0
4471187,0.35876527,1
3160747,0.033218592,0
8232086,0.36064333,1
9639595,0.023727443,0
8078201,0.15433678,0
8212427,0.36062422,1
4934212,0.052910507,0
6671377,0.15668768,0
9908874,0.3828121,1
1269599,0.47797564,1
5083808,0.01962883,0
2315009,0.04020452,0
7810902,0.4384897,1
5430003,0.17445678,0
4383226,0.26638296,0
2079709,0.017795544,0
4702321,0.016234234,0
5116896,0.13803856,0
8590554,0.4138542,1
9651912,0.40077114,1
4866440,0.12651382,0
2862060,0.31285155,1
2657994,0.099331014,0
8212093,0.15143506,0
4829940,0.24574688,0
7352718,0.06398088,0
6947577,0.052365225,0
6098843,0.005000014,0
6263509,0.17461881,0
5659563,0.17841826,0
2325740,0.07145107,0
7141178,0.14942,0
4051129,0.048982386,0
9222472,0.49397767,1
2835150,0.03777116,0
2570815,0.29348364,1
7681808,0.4175984,1
9332317,0.13615508,0
5956576,0.010550982,0
8243002,0.17775993,0
6757445,0.052038155,0
5825641,0.077009,0
7334747,0.612815,1
1096305,0.031244034,0
2694905,0.31493482,1
4607995,0.041963946,0
4204943,0.045502316,0
7387242,0.7565328,1
8020619,0.013799258,0
3290215,0.34479117,1
5883218,0.7187642,1
8354052,0.01564727,0
2962829,0.040049538,0
8620056,0.044903446,0
8901088,0.16305235,0
9441728,0.25447384,0
4237057,0.015889546,0
2163563,0.064271495,0
9204003,0.13132791,0
1599065,0.027337596,0
8726237,0.20241924,0
2364401,0.113433085,0
5067317,0.57351637,1
4280946,0.22848985,0
1859859,0.008366089,0
6882642,0.73395216,1
3404273,0.13225293,0
3717043,0.030985098,0
5875480,0.68676084,1
6223078,0.011015524,0
8689566,0.009127966,0
1301183,0.055007692,0
8135662,0.44234493,1
2386959,0.49858028,1
2814500,0.31776017,1
3183414,0.15574367,0
9044215,0.18991874,0
6874555,0.023125177,0
1595019,0.07774794,0
6217324,0.033449844,0
5767479,0.10731942,0
5702039,0.023132164,0
7926004,0.015452514,0
7609229,0.03209262,0
9254530,0.08102845,0
9836895,0.412344,1
6451218,0.011045303,0
5013332,0.6429197,1
9719142,0.5752771,1
9934848,0.19748242,0
3635325,0.64921457,1
2959572,0.17607024,0
6845045,0.16945177,0
2176264,0.012493081,0
8066881,0.27374142,1
8859095,0.45224732,1
1458311,0.036458045,0
2466575,0.099891044,0
9374721,0.01251832,0
9127884,0.49210402,1
3871385,0.106439106,0
9845073,0.01871051,0
8538202,0.42801544,1
2633256,0.26916263,0
6120152,0.019226542,0
4137028,0.77103925,1
3284496,0.069558874,0
4941306,0.5192417,1
8735297,0.014004837,0
6899438,0.4931971,1
3224436,0.14399202,0
2968307,0.015669443,0
6389352,0.0073962547,0
2051533,0.30681422,1
9947229,0.3106361,1
2760909,0.23286216,0
3712753,0.032476358,0
5671040,0.056620948,0
7268019,0.14470796,0
3462164,0.09957827,0
2722240,0.008729472,0
6934829,0.12168334,0
7655424,0.6348599,1
4480756,0.02125061,0
8140042,0.42945448,1
7106363,0.5861183,1
4457487,0.6042122,1
5878365,0.049755782,0
9565292,0.22429065,0
5693005,0.3270839,1
3979184,0.041116994,0
8883114,0.65674275,1
7321331,0.051208068,0
7925370,0.008184724,0
5126234,0.42212543,1
2060684,0.55951655,1
7855552,0.17972974,0
6592362,0.09693483,0
1799645,0.5829947,1
5708477,0.028625384,0
4507697,0.40637866,1
3381754,0.42751017,1
9899320,0.17067422,0
2996552,0.3856463,1
5157045,0.021366678,0
6271528,0.35387492,1
5872371,0.25490874,0
8699044,0.022684766,0
4105280,0.21744953,0
9070284,0.51320654,1
8167765,0.23350123,0
5436867,0.30363134,1
6982865,0.044523932,0
7198267,0.06361612,0
5703564,0.05043921,0
1295903,0.22163491,0
5176897,0.46064496,1
8866246,0.229353,0
6048041,0.5098624,1
6880762,0.017194444,0
2005654,0.049107116,0
9468488,0.020450985,0
7288555,0.031717196,0
1671117,0.025224721,0
6451928,0.20264259,0
7230372,0.041964423,0
9533202,0.09459669,0
6719150,0.0057278536,0
7791561,0.682441,1
9225428,0.05061928,0
5826179,0.034705877,0
8220212,0.078534655,0
1612284,0.2705146,1
5041715,0.52009046,1
4981165,0.08977743,0
6228237,0.23181388,0
